date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas orientalis,7000,Chlorophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,28000,Chlorophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Choanozoa,10500,Choanoflagellata,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Apidinella spinifera,1750,Chrysophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ochromonas ,1750,Chrysophyta,NA,spp. Indet.,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Myronecta rubra,320,Ciliophora,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Tintinnina,40,Ciliophora,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Hillea ,71750,Cryptophyta,NA,sp. Indet.,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax acuta,5250,Cryptophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax ,24500,Cryptophyta,NA,spp. Indet.,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ciliophrys infusionum,40,Dictyochophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha fibula,40,Dictyochophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha speculum,160,Dictyochophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Meringosphaerae tenerrima,3500,Dictyochophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gymnodinium ,160,Dinoflagellata,NA,spp. Indet.,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gyrodinium ,200,Dinoflagellata,NA,spp. Indet.,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Katodinium ,1750,Dinoflagellata,NA,spp. Indet.,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinophyceae,40,Dinoflagellata,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,3500,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Euglenozoa,1750,Euglenophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Metromonas simplex,1750,Kinetoplastidea,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,190750,Unknown flagellae-bearing cells,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Biddulphiales,1790,Bacillariophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pennales,600,Bacillariophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Skeletonema marinoi,760,Bacillariophyta,NA,NA,NA
2019-02-05,2019-02-05T18:06:17Z,QPHY1242,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Oligotrichea,1760,Ciliophora,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros ceratosporus,40,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros concavicornis,40,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Cylindrotheca closterium,200,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dactyliosolen fragilissimus,800,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dactyliosolen phuketensis,360,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ditylum brightwellii,40,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia delicatissima,320,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia multiseries,40,Bacillariophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Thalassiosira ,840,Bacillariophyta,NA,spp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas grossii,17500,Chlorophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pyramimonas orientalis,56000,Chlorophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,84000,Chlorophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Choanozoa,3500,Choanoflagellata,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Apidinella spinifera,7000,Chrysophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Myronecta rubra,1320,Ciliophora,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Hillea ,241500,Cryptophyta,NA,sp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax acuta,38500,Cryptophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax amphioxiae,10500,Cryptophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Teleaulax ,112000,Cryptophyta,NA,spp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha speculum,760,Dictyochophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dictyocha ,80,Dictyochophyta,spores,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Meringosphaerae ,7000,Dictyochophyta,NA,spp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gymnodinium ,240,Dinoflagellata,NA,spp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Gyrodinium ,200,Dinoflagellata,NA,spp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Katodinium ,3500,Dinoflagellata,NA,spp. Indet.,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinophyceae,80,Dinoflagellata,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa ,3500,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ebria tripartita,40,Ebriidea,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Euglenozoa,3500,Euglenophyta,NA,NA,NA
2019-02-12,2019-02-12T19:01:58Z,QPHY1247,0,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,318500,Unknown flagellae-bearing cells,NA,NA,NA
