date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gyrodinium ,74,Dinoflagellata,NA,spp. Indet.,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Katodinium ,148,Dinoflagellata,NA,spp. Indet.,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium ,74,Dinoflagellata,NA,spp. Indet.,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium steinii,74,Dinoflagellata,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae ,1258,Dinoflagellata,resting spores,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella precarea,4144,Dinoflagellata,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella trochoidea,1036,Dinoflagellata,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,148,Dinoflagellata,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ebria tripartita,2886,Ebriidea,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Euglenozoa,962,Euglenophyta,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,85558,Unknown flagellae-bearing cells,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pennales,814,Bacillariophyta,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Skeletonema marinoi,9472,Bacillariophyta,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros tenuissimus,31112,Bacillariophyta,NA,NA,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros ,518,Bacillariophyta,NA,spp. Indet.,NA
2018-03-24,2018-03-24T17:30:48Z,CPHY414,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Oligotrichea,11108,Ciliophora,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Asterionellopsis glacialis,148,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Bacteriosira ,1184,Bacillariophyta,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros ceratosporus,74,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros cinctus,1258,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chetoceros debilis,1406,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros laciniosus,148,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros simplex,74,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros socialis,10000,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Corethron criophillum,296,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Cylindrotheca closterium,1036,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen fragilissimus,10146,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen phuketensis,666,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Fragilariopsis ,592,Bacillariophyta,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Guinardia delicatula,444,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Leptocylindrus danicus,222,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia delicatissima,296,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia multiseries,1110,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia seriata,1036,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Rhizosolenia setigera,1332,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassionema nitzschioides,370,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira ,4884,Bacillariophyta,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Unidentified centric forms,296,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas orientalis,5000,Chlorophyta-Prasinophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa ,47500,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Choanozoa,15000,Choanoflagellata,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinobryon ,7500,Chrysophyta,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Myronecta rubra,74,Ciliophora,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Tintinnina,296,Ciliophora,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Hillea ,65000,Cryptophyta,NA,sp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax ,35000,Cryptophyta,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Cyanobacteria,37500,NA,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha speculum,444,Dictyochophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha ,148,Dictyochophyta,spores,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis fortii,74,Dinoflagellata,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gymnodinium ,148,Dinoflagellata,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gyrodinium ,444,Dinoflagellata,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Katodinium ,222,Dinoflagellata,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae ,740,Dinoflagellata,resting spores,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella precarea,666,Dinoflagellata,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,148,Dinoflagellata,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa ,12500,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ebria tripartita,740,Ebriidea,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Euglenozoa,148,Euglenophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,90000,Unknown flagellae-bearing cells,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pennales,6110,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Skeletonema marinoi,23671,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros tenuissimus,7500,Bacillariophyta,NA,NA,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros ,962,Bacillariophyta,NA,spp. Indet.,NA
2018-04-22,2018-04-22T16:17:42Z,CPHY430,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Oligotrichea,1702,Ciliophora,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Bacteriosira ,623,Bacillariophyta,NA,spp. Indet.,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros cinctus,356,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros convolutus,356,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chetoceros debilis,1157,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros radicans,2136,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros socialis,11433,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Cylindrotheca closterium,623,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen fragilissimus,979,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen phuketensis,8099,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Guinardia delicatula,267,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Leptocylindrus danicus,1513,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia delicatissima,1602,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia multiseries,801,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia seriata,534,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassionema nitzschioides,89,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira rotula,178,Bacillariophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira ,1157,Bacillariophyta,NA,spp. Indet.,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pterosperma ,3889,Chlorophyta-Prasinophyta,NA,spp. Indet.,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas grossii,19445,Chlorophyta-Prasinophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas orientalis,50557,Chlorophyta-Prasinophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa ,140004,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Choanozoa,31112,Choanoflagellata,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Myronecta rubra,623,Ciliophora,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Tintinnina,178,Ciliophora,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Hillea ,198339,Cryptophyta,NA,sp. Indet.,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax acuta,7778,Cryptophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax ,50557,Cryptophyta,NA,spp. Indet.,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha speculum,356,Dictyochophyta,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha ,89,Dictyochophyta,spores,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratium lineatum,1157,Dinoflagellata,NA,NA,NA
2018-05-29,2018-05-29T17:48:31Z,CPHY437,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis acuminata,267,Dinoflagellata,NA,NA,NA
