date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium conicum,288,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium spp.,144,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium steinii,144,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae (resting stages),144,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella precarea,288,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,1296,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",19445,Dinoflagellata
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ebria tripartita,144,Ebriidea
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Euglenozoa,144,Euglenophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Metromonas simplex,11667,Kinetoplastidea
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Phaeocystis poucheteii,4176,Prymnesiophyta-Haptophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,334454,Unknown very small flagellated species
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Biddulphiales,39322,Bacillariophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pennales,1728,Bacillariophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Skeletonema marinoi,244928,Bacillariophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros tenuissimus,7922,Bacillariophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Oligotrichea,1296,Ciliophora
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Attheya spp.,3182,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Bacteriastrum delicatulum,8208,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros cinctus,25400,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros compressus,3600,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros danicus,288,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chetoceros debilis,2016,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros decipiens,1152,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros radicans,2880,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros seiracanthus,2016,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros socialis,24480,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Cylindrotheca closterium,1296,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen fragilissimus,144,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen phuketensis,288,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Detonula pumila,2016,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Guinardia delicatula,4752,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Leptocylindrus danicus,3024,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Licmophora spp.,144,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pleurosigma spp.,288,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia delicatissima,6624,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia multiseries,3024,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia seriata,4752,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Rhizosolenia setigera,432,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Stephanopyxis turris,288,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassionema nitzschioides,720,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira spp.,5040,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pterosperma spp.,9546,Chlorophyta-Prasinophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",111370,Chlorophyta-Prasinophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Monosiga marina,12728,Choanoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Parvicorbicula socialis,3182,Choanoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Choanozoa,31820,Choanoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Apidinella spinifera,3182,Chrysophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Myronecta rubra,288,Ciliophora
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Tintinnina,864,Ciliophora
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Hillea sp.,9546,Cryptophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax spp.,136826,Cryptophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ciliophrys infusionum,144,Dictyochophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha speculum,1008,Dictyochophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratium lineatum,144,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis acuminata,144,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gonyaulax spp.,288,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gymnodinium spp.,864,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gyrodinium spp.,1296,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Katodinium spp.,22274,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium spp.,144,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium steinii,864,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae (resting stages),720,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella precarea,1728,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella trochoidea,144,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,2448,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",41366,Dinoflagellata
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ebria tripartita,2304,Ebriidea
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Euglenozoa,432,Euglenophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Appendicularia,144,Metazoa
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Phaeocystis poucheteii non-motile stg,31000,Prymnesiophyta-Haptophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Phaeocystis poucheteii,18000,Prymnesiophyta-Haptophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,155918,Unknown very small flagellated species
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Biddulphiales,4478,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pennales,14140,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Skeletonema marinoi,321200,Bacillariophyta
2020-06-08,2020-06-08T16:11:05Z,CPHY525,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Oligotrichea,5040,Ciliophora
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratulina bicornis,74,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros cinctus,6586,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros convolutus,222,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros danicus,1406,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chetoceros debilis,2146,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros decipiens,444,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros didymus,444,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros radicans,2294,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros seiracanthus,148,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros socialis,222,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Cylindrotheca closterium,148,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen fragilissimus,148,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen phuketensis,74,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ditylum brightwellii,148,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Eucampia groenlandica,74,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Guinardia delicatula,444,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia multiseries,1036,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia seriata,74,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Rhizosolenia setigera,148,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassionema nitzschioides,1110,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira rotula,444,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira spp.,1332,Bacillariophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pterosperma spp.,14000,Chlorophyta-Prasinophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas grossii,7000,Chlorophyta-Prasinophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas orientalis,3500,Chlorophyta-Prasinophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",143500,Chlorophyta-Prasinophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Monosiga marina,7000,Choanoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Choanozoa,45500,Choanoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Apidinella spinifera,3500,Chrysophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Myronecta rubra,518,Ciliophora
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Tintinnina,148,Ciliophora
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Hillea sp.,80500,Cryptophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax acuta,3500,Cryptophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax amphioxiae,10500,Cryptophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax spp.,105000,Cryptophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ciliophrys infusionum,74,Dictyochophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha fibula,74,Dictyochophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha octonaria,148,Dictyochophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha speculum,1184,Dictyochophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha spore forms,1110,Dictyochophyta
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Alexandrium catenella,296,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratium lineatum,222,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratium spp.,74,Dinoflagellata
2020-10-02,2020-10-02T17:19:17Z,CPHY535,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis acuminata,370,Dinoflagellata
