date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,1760,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros subtilis,40,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,1600,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dactyliosolen fragilissimus,40,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dactyliosolen phuketensis,120,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,320,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,320,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,40,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,680,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",23328,Chlorophyta-Prasinophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Parvicorbicula socialis,1944,Choanoflagellata
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,3888,Choanoflagellata
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ochromonas spp.,3888,Chrysophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,80,Ciliophora
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,7776,Cryptophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,3888,Cryptophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha speculum,120,Dictyochophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,40,Dictyochophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,80,Dinoflagellata
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,360,Dinoflagellata
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,40,Dinoflagellata
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,80,Ebriidea
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Eutriptiella hirudoidea,40,Euglenophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa,320760,Unknown flagellae-bearing cells
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Biddulphiales,6032,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,1160,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Skeletonema marinoi,93729,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,1944,Bacillariophyta
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros spp,320,NA
2019-02-19,2019-02-19T18:11:28Z,CPHY489,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oligotrichea,800,Ciliophora
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,1189,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chetoceros debilis,1599,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros similis,82,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,1230,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros subtilis,1271,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Corethron criophillum,41,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,2296,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Guinardia delicatula,287,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Leptocylindrus danicus,164,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pleurosigma spp.,82,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,2460,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,1804,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia seriata,615,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,41,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira pacifica,7296,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,3239,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",42000,Chlorophyta-Prasinophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Calliacantha natans,17500,Choanoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Monosiga marina,7000,Choanoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Parvicorbicula socialis,3500,Choanoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,42000,Choanoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chrysophyceae,1750,Chrysophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,82,Ciliophora
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,41,Ciliophora
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,150500,Cryptophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax acuta,3500,Cryptophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax amphioxiae,3500,Cryptophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,10500,Cryptophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,246,Dictyochophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis acuminata,41,Dinoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gonyaulax spp.,41,Dinoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,205,Dinoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,697,Dinoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae,82,Dinoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (equatorial groove, Dinophyceae?)",7000,Dinoflagellata
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ebria tripartita,205,Ebriidea
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa,367500,Unknown flagellae-bearing cells
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Biddulphiales,246,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pennales,492,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Skeletonema marinoi,149102,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,10787,Bacillariophyta
2019-03-15,2019-03-15T17:41:27Z,CPHY492,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Oligotrichea,287,Ciliophora
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,10235,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus/radicans resting stg,267,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros convolutus,356,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chetoceros debilis,445,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros laciniosus,445,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros radicans,2848,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros seiracanthus,623,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros similis,178,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,2403,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Guinardia delicatula,445,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Navicula sp.,89,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,2581,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,7298,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia seriata,1335,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Rhizosolenia setigera,89,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira nordenskioeldii,2047,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira rotula,178,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira spp.,7120,Bacillariophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas grossii,11667,Chlorophyta-Prasinophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas orientalis,7778,Chlorophyta-Prasinophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pyramimonas spp.,7778,Chlorophyta-Prasinophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tetraselmis gracilis,3889,Chlorophyta-Prasinophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,"Protozoa (alpha-starch, Chlorophyta?)",81669,Chlorophyta-Prasinophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,11667,Choanoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Apidinella spinifera,3889,Chrysophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,178,Ciliophora
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,178,Ciliophora
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea sp.,93336,Cryptophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax amphioxiae,11667,Cryptophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax spp.,85558,Cryptophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha speculum,267,Dictyochophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dictyocha spore forms,267,Dictyochophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Meringosphaerae mediterranea,3889,Dictyochophyta
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophysis acuminata,178,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gymnodinium spp.,890,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Gyrodinium spp.,178,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Katodinium spp.,890,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protoperidinium conicum,89,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protoperidinium steinii,267,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dinophyceae (resting stages),356,Dinoflagellata
2019-04-19,2019-04-19T17:30:30Z,CPHY486,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Scrippsiella precarea,4806,Dinoflagellata
