date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,species,counts,group,lifeStage,identificationQualifier,identificationRemark
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa ,55423,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Choanozoa,55423,Choanoflagellata,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Myronecta rubra,144,Ciliophora,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Tintinnina,432,Ciliophora,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Hillea ,17502,Cryptophyta,NA,sp. Indet.,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Teleaulax ,32087,Cryptophyta,NA,spp. Indet.,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Dictyocha speculum,144,Dictyochophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Meringosphaerae mediterranea,2917,Dictyochophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Ceratium lineatum,144,Dinoflagellata,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Gymnodinium ,288,Dinoflagellata,NA,spp. Indet.,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Gyrodinium ,144,Dinoflagellata,NA,spp. Indet.,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Katodinium ,8751,Dinoflagellata,NA,spp. Indet.,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protoperidinium steinii,432,Dinoflagellata,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pyrocystis lunula,144,Dinoflagellata,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Dinophyceae ,476,Dinoflagellata,resting spores,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Dinophyceae,720,Dinoflagellata,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa ,14585,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Ebria tripartita,288,Ebriidea,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Euglenozoa,144,Euglenophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Protozoa,131265,Unknown very small flagellated species,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Biddulphiales,20419,Bacillariophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Pennales,7130,Bacillariophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Skeletonema marinoi,496000,Bacillariophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Chaetoceros tenuissimus,43750,Bacillariophyta,NA,NA,NA
2020-04-30,2020-04-30T17:07:29Z,CPHY521,5,CALVERT,KC10,51.6505000000001,-127.9516,250,TRUE,Oligotrichea,720,Ciliophora,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Attheya ,3889,Bacillariophyta,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratulina bicornis,288,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ceratulina pelagica,144,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros ceratosporus,720,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros cinctus,33899,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chetoceros debilis,8352,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros decipiens,1440,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros diadema,576,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros diadema ,576,Bacillariophyta,resting spores,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros didymus,1008,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros laciniosus,4752,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros radicans,42918,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros seiracanthus,4320,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros similis,1728,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros socialis,34128,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Coscinodiscus ,144,Bacillariophyta,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Cylindrotheca closterium,2160,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen fragilissimus,1296,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dactyliosolen phuketensis,432,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ditylum brightwellii,576,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Navicula ,144,Bacillariophyta,NA,sp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pleurosigma ,144,Bacillariophyta,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia delicatissima,2016,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia multiseries,7632,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pseudo-nitzschia seriata,2016,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Rhizosolenia setigera,144,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassionema nitzschioides,2736,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira nordenskioeldii,91760,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira pacifica,100000,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira rotula,26400,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Thalassiosira ,69856,Bacillariophyta,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pterosperma ,15556,Chlorophyta-Prasinophyta,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pyramimonas orientalis,23334,Chlorophyta-Prasinophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa ,151671,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Monosiga marina,11667,Choanoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Choanozoa,97225,Choanoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Apidinella spinifera,3889,Chrysophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Myronecta rubra,144,Ciliophora,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Tintinnina,1008,Ciliophora,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Hillea ,23334,Cryptophyta,NA,sp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax amphioxiae,3889,Cryptophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Teleaulax ,62224,Cryptophyta,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha speculum,144,Dictyochophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dictyocha ,432,Dictyochophyta,spores,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Meringosphaerae mediterranea,3889,Dictyochophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophysis acuminata,144,Dinoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gonyaulax ,144,Dinoflagellata,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gymnodinium ,720,Dinoflagellata,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Gyrodinium ,720,Dinoflagellata,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Katodinium ,19445,Dinoflagellata,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium conicum,288,Dinoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium ,144,Dinoflagellata,NA,spp. Indet.,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protoperidinium steinii,144,Dinoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae ,144,Dinoflagellata,resting spores,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Scrippsiella precarea,288,Dinoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Dinophyceae,1296,Dinoflagellata,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa ,19445,Dinoflagellata,NA,NA,Cells too small to identify. Showed equatorial groove and could be Dinophyceae
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Ebria tripartita,144,Ebriidea,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Euglenozoa,144,Euglenophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Metromonas simplex,11667,Kinetoplastidea,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Phaeocystis poucheteii,4176,Prymnesiophyta-Haptophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Protozoa,334454,Unknown very small flagellated species,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Biddulphiales,39322,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Pennales,1728,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Skeletonema marinoi,244928,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Chaetoceros tenuissimus,7922,Bacillariophyta,NA,NA,NA
2020-05-01,2020-05-01T17:23:17Z,CPHY519,5,CALVERT,QCS01,51.705,-128.2384,250,TRUE,Oligotrichea,1296,Ciliophora,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Attheya ,11667,Bacillariophyta,NA,spp. Indet.,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Ceratulina bicornis,89,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros cinctus,979,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chetoceros debilis,1157,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros radicans,1335,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros simplex,178,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros socialis,1157,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros ,356,Bacillariophyta,NA,spp. Indet.,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Chaetoceros tenuissimus,8751,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Cylindrotheca closterium,890,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Dactyliosolen fragilissimus,356,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia delicatissima,356,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Pseudo-nitzschia multiseries,979,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassionema nitzschioides,890,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira nordenskioeldii,8188,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira pacifica,11211,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira rotula,534,Bacillariophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Thalassiosira ,24400,Bacillariophyta,NA,spp. Indet.,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Protozoa ,70008,Chlorophyta-Prasinophyta,NA,NA,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Parvicorbicula socialis,2917,Choanoflagellata,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Choanozoa,26253,Choanoflagellata,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Apidinella spinifera,2917,Chrysophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Myronecta rubra,267,Ciliophora,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Tintinnina,89,Ciliophora,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Hillea ,40838,Cryptophyta,NA,sp. Indet.,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax acuta,17502,Cryptophyta,NA,NA,NA
2020-05-04,2020-05-04T18:51:52Z,CPHY522,5,CALVERT,DFO2,51.5208000000001,-127.5583,250,TRUE,Teleaulax ,58340,Cryptophyta,NA,spp. Indet.,NA
